rank,start_date,end_date,duration_days,peak_date,peak_k0001,peak_k001,peak_k01,peak_omega,components_json
2940,0016-03-04T12:00:00Z,0016-05-03T12:00:00Z,61,0016-04-02T12:00:00Z,0,0,2,0.2850733697414398,"[{""component_p"":0.007010823581367731,""best_module_id"":""m035"",""best_module_label"":""Jupiter\u2013Saturn\u2013Pluto midpoint"",""families"":[""f10_1978_dec11""],""module_ids"":[""m035""],""bodies"":[""Jupiter"",""Saturn"",""Pluto""]},{""component_p"":0.007398737128823996,""best_module_id"":""m009"",""best_module_label"":""Neptune\u2013Saturn double node"",""families"":[""f03_2026_feb28""],""module_ids"":[""m009""],""bodies"":[""Neptune"",""Saturn""]}]"
2941,1560-04-25T12:00:00Z,1560-04-26T12:00:00Z,2,1560-04-26T12:00:00Z,0,0,2,0.28450635075569153,"[{""component_p"":0.005291570443660021,""best_module_id"":""m037"",""best_module_label"":""Mercury\u2013Neptune\u2013Mars midpoint"",""families"":[""f10_1978_dec11""],""module_ids"":[""m037""],""bodies"":[""Mercury"",""Neptune"",""Mars""]},{""component_p"":0.009815423749387264,""best_module_id"":""m050"",""best_module_label"":""Mercury\u2013Jupiter\u2013Venus 20/20/40 planet rail"",""families"":[""f13_1947_nov29""],""module_ids"":[""m050""],""bodies"":[""Mercury"",""Jupiter"",""Venus""]}]"
2942,0722-06-25T12:00:00Z,0722-06-25T12:00:00Z,1,0722-06-25T12:00:00Z,0,0,2,0.28337186574935913,"[{""component_p"":0.005271296016871929,""best_module_id"":""m031"",""best_module_label"":""Venus\u2013Uranus opposition gate"",""families"":[""f09_1914_jun28""],""module_ids"":[""m031""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.009878949262201786,""best_module_id"":""m064"",""best_module_label"":""May 22 Venus\u2013Jupiter\u2013Mars triad"",""families"":[""f15_1918_spring""],""module_ids"":[""m064""],""bodies"":[""Venus"",""Jupiter"",""Mars""]}]"
2943,0362-07-27T12:00:00Z,0362-07-27T12:00:00Z,1,0362-07-27T12:00:00Z,0,0,2,0.28256478905677795,"[{""component_p"":0.005286163650453091,""best_module_id"":""m008"",""best_module_label"":""Mercury\u2013Venus double node"",""families"":[""f03_2026_feb28""],""module_ids"":[""m008""],""bodies"":[""Mercury"",""Venus""]},{""component_p"":0.009869487956166267,""best_module_id"":""m016"",""best_module_label"":""Mars\u2013Pluto\u2013Neptune 120+60 partition"",""families"":[""f05_2021_sep11"",""f12_1929_oct24""],""module_ids"":[""m016"",""m045""],""bodies"":[""Mars"",""Pluto"",""Neptune""]}]"
2944,0457-06-11T12:00:00Z,0457-06-11T12:00:00Z,1,0457-06-11T12:00:00Z,0,0,2,0.2822064161300659,"[{""component_p"":0.0060971323400735855,""best_module_id"":""m056"",""best_module_label"":""Pluto\u2013Neptune\u2013Saturn 52.5+97.5=150 closure"",""families"":[""f14_2000_mar10""],""module_ids"":[""m056""],""bodies"":[""Pluto"",""Neptune"",""Saturn""]},{""component_p"":0.008563828654587269,""best_module_id"":""m001"",""best_module_label"":""Saturn\u2013Mars\u2013Jupiter\u2013Mercury lattice"",""families"":[""f01_2026_sep01""],""module_ids"":[""m001""],""bodies"":[""Saturn"",""Mars"",""Jupiter"",""Mercury""]}]"
2945,0687-03-29T12:00:00Z,0687-03-30T12:00:00Z,2,0687-03-29T12:00:00Z,0,0,2,0.2814072072505951,"[{""component_p"":0.006998659111559391,""best_module_id"":""m045"",""best_module_label"":""Jupiter\u2013Pluto\u2013Mercury\u2013Mars ladder"",""families"":[""f12_1929_oct24""],""module_ids"":[""m045""],""bodies"":[""Jupiter"",""Pluto"",""Mercury"",""Mars""]},{""component_p"":0.007474427577108145,""best_module_id"":""m027"",""best_module_label"":""Mercury\u2013Uranus\u2013Saturn 60+120=180"",""families"":[""f08_1775_apr19""],""module_ids"":[""m027""],""bodies"":[""Mercury"",""Uranus"",""Saturn""]}]"
2946,0026-09-28T12:00:00Z,0026-10-03T12:00:00Z,6,0026-09-29T12:00:00Z,0,0,2,0.28104662895202637,"[{""component_p"":0.006824301090091467,""best_module_id"":""m039"",""best_module_label"":""Saturn opposite Mercury/Venus fork"",""families"":[""f11_1913_dec23""],""module_ids"":[""m039""],""bodies"":[""Saturn"",""Mercury"",""Venus""]},{""component_p"":0.007671763189136982,""best_module_id"":""m056"",""best_module_label"":""Pluto\u2013Neptune\u2013Saturn 52.5+97.5=150 closure"",""families"":[""f14_2000_mar10""],""module_ids"":[""m056""],""bodies"":[""Pluto"",""Neptune"",""Saturn""]}]"
2947,1051-04-02T12:00:00Z,1051-04-03T12:00:00Z,2,1051-04-02T12:00:00Z,0,0,2,0.28075623512268066,"[{""component_p"":0.005632176995277405,""best_module_id"":""m050"",""best_module_label"":""Mercury\u2013Jupiter\u2013Venus 20/20/40 planet rail"",""families"":[""f13_1947_nov29""],""module_ids"":[""m050""],""bodies"":[""Mercury"",""Jupiter"",""Venus""]},{""component_p"":0.009301810525357723,""best_module_id"":""m069"",""best_module_label"":""Saturn\u2013Mercury\u2013Neptune 30/20/50 rail"",""families"":[""f16_2020_mar11""],""module_ids"":[""m069""],""bodies"":[""Saturn"",""Mercury"",""Neptune""]}]"
2948,1436-04-27T12:00:00Z,1436-04-27T12:00:00Z,1,1436-04-27T12:00:00Z,0,0,2,0.28048238158226013,"[{""component_p"":0.006191745400428772,""best_module_id"":""m008"",""best_module_label"":""Mercury\u2013Venus double node"",""families"":[""f03_2026_feb28""],""module_ids"":[""m008""],""bodies"":[""Mercury"",""Venus""]},{""component_p"":0.008466511964797974,""best_module_id"":""m063"",""best_module_label"":""May 22 Mercury\u2013Pluto\u2013Neptune triad"",""families"":[""f15_1918_spring""],""module_ids"":[""m059"",""m063""],""bodies"":[""Mercury"",""Pluto"",""Neptune""]}]"
2949,0738-06-10T12:00:00Z,0738-06-14T12:00:00Z,5,0738-06-10T12:00:00Z,0,0,2,0.2803005576133728,"[{""component_p"":0.005478092934936285,""best_module_id"":""m010"",""best_module_label"":""Venus\u2013Mars\u2013Pluto 60/90/150 triad"",""families"":[""f04_2023_oct07""],""module_ids"":[""m010""],""bodies"":[""Venus"",""Mars"",""Pluto""]},{""component_p"":0.009573484770953655,""best_module_id"":""m069"",""best_module_label"":""Saturn\u2013Mercury\u2013Neptune 30/20/50 rail"",""families"":[""f16_2020_mar11""],""module_ids"":[""m069""],""bodies"":[""Saturn"",""Mercury"",""Neptune""]}]"
2950,1821-11-13T12:00:00Z,1821-11-14T12:00:00Z,2,1821-11-14T12:00:00Z,0,0,2,0.28013160824775696,"[{""component_p"":0.00615254882723093,""best_module_id"":""m060"",""best_module_label"":""Apr 5 Venus\u2013Uranus double node"",""families"":[""f15_1918_spring""],""module_ids"":[""m060""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.008527334779500961,""best_module_id"":""m014"",""best_module_label"":""Pluto-centered six-body directed hinge"",""families"":[""f05_2021_sep11""],""module_ids"":[""m014""],""bodies"":[""Mars"",""Pluto"",""Saturn"",""Jupiter"",""Neptune"",""Uranus""]}]"
2951,0142-10-03T12:00:00Z,0142-10-03T12:00:00Z,1,0142-10-03T12:00:00Z,0,0,2,0.2798222005367279,"[{""component_p"":0.0053496896289289,""best_module_id"":""m037"",""best_module_label"":""Mercury\u2013Neptune\u2013Mars midpoint"",""families"":[""f10_1978_dec11""],""module_ids"":[""m037""],""bodies"":[""Mercury"",""Neptune"",""Mars""]},{""component_p"":0.009814071469008923,""best_module_id"":""m027"",""best_module_label"":""Mercury\u2013Uranus\u2013Saturn 60+120=180"",""families"":[""f08_1775_apr19""],""module_ids"":[""m027""],""bodies"":[""Mercury"",""Uranus"",""Saturn""]}]"
2952,0512-12-11T12:00:00Z,0512-12-11T12:00:00Z,1,0512-12-11T12:00:00Z,0,0,2,0.2785135507583618,"[{""component_p"":0.005843028891831636,""best_module_id"":""m031"",""best_module_label"":""Venus\u2013Uranus opposition gate"",""families"":[""f09_1914_jun28""],""module_ids"":[""m031""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.009012565016746521,""best_module_id"":""m069"",""best_module_label"":""Saturn\u2013Mercury\u2013Neptune 30/20/50 rail"",""families"":[""f16_2020_mar11""],""module_ids"":[""m069""],""bodies"":[""Saturn"",""Mercury"",""Neptune""]}]"
2953,0010-06-23T12:00:00Z,0010-06-24T12:00:00Z,2,0010-06-23T12:00:00Z,0,0,2,0.27796104550361633,"[{""component_p"":0.005498367361724377,""best_module_id"":""m050"",""best_module_label"":""Mercury\u2013Jupiter\u2013Venus 20/20/40 planet rail"",""families"":[""f13_1947_nov29""],""module_ids"":[""m050""],""bodies"":[""Mercury"",""Jupiter"",""Venus""]},{""component_p"":0.009589703753590584,""best_module_id"":""m016"",""best_module_label"":""Mars\u2013Pluto\u2013Neptune 120+60 partition"",""families"":[""f05_2021_sep11""],""module_ids"":[""m016""],""bodies"":[""Mars"",""Pluto"",""Neptune""]}]"
2954,0398-03-21T12:00:00Z,0398-03-21T12:00:00Z,1,0398-03-21T12:00:00Z,0,0,2,0.2778814733028412,"[{""component_p"":0.006039013154804707,""best_module_id"":""m067"",""best_module_label"":""May 28 Mars/Jupiter plus Venus/Jupiter/Uranus"",""families"":[""f15_1918_spring""],""module_ids"":[""m067""],""bodies"":[""Mars"",""Jupiter"",""Venus"",""Uranus""]},{""component_p"":0.008732780814170837,""best_module_id"":""m030"",""best_module_label"":""Pluto\u2013Neptune/Mercury\u2013Mars 0/30/60 core"",""families"":[""f09_1914_jun28""],""module_ids"":[""m030""],""bodies"":[""Pluto"",""Neptune"",""Mercury"",""Mars""]}]"
2955,0662-06-04T12:00:00Z,0662-06-05T12:00:00Z,2,0662-06-04T12:00:00Z,0,0,2,0.2776288688182831,"[{""component_p"":0.006444497499614954,""best_module_id"":""m005"",""best_module_label"":""Mercury\u2013Saturn near-diameter"",""families"":[""f02_2026_sep17""],""module_ids"":[""m005""],""bodies"":[""Mercury"",""Saturn""]},{""component_p"":0.008188080042600632,""best_module_id"":""m009"",""best_module_label"":""Neptune\u2013Saturn double node"",""families"":[""f03_2026_feb28""],""module_ids"":[""m009""],""bodies"":[""Neptune"",""Saturn""]}]"
2956,1772-03-27T12:00:00Z,1772-03-27T12:00:00Z,1,1772-03-27T12:00:00Z,0,0,2,0.2773556709289551,"[{""component_p"":0.0066607557237148285,""best_module_id"":""m060"",""best_module_label"":""Apr 5 Venus\u2013Uranus double node"",""families"":[""f15_1918_spring""],""module_ids"":[""m060""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.007927218452095985,""best_module_id"":""m026"",""best_module_label"":""Pluto\u2013Mercury\u2013Uranus 60+60=120"",""families"":[""f08_1775_apr19""],""module_ids"":[""m026""],""bodies"":[""Pluto"",""Mercury"",""Uranus""]}]"
2957,1805-09-02T12:00:00Z,1805-09-02T12:00:00Z,1,1805-09-02T12:00:00Z,0,0,2,0.27724459767341614,"[{""component_p"":0.006548571400344372,""best_module_id"":""m070"",""best_module_label"":""Neptune\u2013Uranus/Venus double-node bridge"",""families"":[""f16_2020_mar11""],""module_ids"":[""m070""],""bodies"":[""Neptune"",""Uranus"",""Venus""]},{""component_p"":0.00806508306413889,""best_module_id"":""m008"",""best_module_label"":""Mercury\u2013Venus double node"",""families"":[""f03_2026_feb28""],""module_ids"":[""m008""],""bodies"":[""Mercury"",""Venus""]}]"
2958,0662-04-15T12:00:00Z,0662-04-15T12:00:00Z,1,0662-04-15T12:00:00Z,0,0,2,0.2770843803882599,"[{""component_p"":0.007152743171900511,""best_module_id"":""m008"",""best_module_label"":""Mercury\u2013Venus double node"",""families"":[""f03_2026_feb28""],""module_ids"":[""m008""],""bodies"":[""Mercury"",""Venus""]},{""component_p"":0.0073865726590156555,""best_module_id"":""m061"",""best_module_label"":""Apr 5 Saturn\u2013Neptune double node"",""families"":[""f15_1918_spring""],""module_ids"":[""m061""],""bodies"":[""Saturn"",""Neptune""]}]"
2959,1265-03-27T12:00:00Z,1265-03-28T12:00:00Z,2,1265-03-28T12:00:00Z,0,0,2,0.276509553194046,"[{""component_p"":0.006376916542649269,""best_module_id"":""m060"",""best_module_label"":""Apr 5 Venus\u2013Uranus double node"",""families"":[""f15_1918_spring""],""module_ids"":[""m060""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.008296209387481213,""best_module_id"":""m055"",""best_module_label"":""Neptune\u2013Mars\u2013Jupiter\u2013Saturn 75/90/97.5 rail"",""families"":[""f14_2000_mar10""],""module_ids"":[""m055""],""bodies"":[""Neptune"",""Mars"",""Jupiter"",""Saturn""]}]"
2960,1287-02-21T12:00:00Z,1287-02-23T12:00:00Z,3,1287-02-21T12:00:00Z,0,0,2,0.27564144134521484,"[{""component_p"":0.0063390713185071945,""best_module_id"":""m044"",""best_module_label"":""Uranus\u2013Mercury/Venus\u2013Mars routing module"",""families"":[""f12_1929_oct24""],""module_ids"":[""m044""],""bodies"":[""Uranus"",""Mercury"",""Venus"",""Mars""]},{""component_p"":0.008362438529729843,""best_module_id"":""m068"",""best_module_label"":""Mars\u2013Jupiter\u2013Pluto\u2013Saturn symmetric compression"",""families"":[""f16_2020_mar11""],""module_ids"":[""m068""],""bodies"":[""Mars"",""Jupiter"",""Pluto"",""Saturn""]}]"
2961,0477-10-20T12:00:00Z,0477-10-25T12:00:00Z,6,0477-10-23T12:00:00Z,0,0,2,0.2749743163585663,"[{""component_p"":0.005928180646151304,""best_module_id"":""m011"",""best_module_label"":""Pluto\u2013Neptune\u2013Uranus 60/60/120 triad"",""families"":[""f04_2023_oct07""],""module_ids"":[""m011"",""m012""],""bodies"":[""Pluto"",""Neptune"",""Uranus""]},{""component_p"":0.008955797180533409,""best_module_id"":""m062"",""best_module_label"":""Apr 17 Mercury\u2013Jupiter\u2013Venus 30/60/90"",""families"":[""f15_1918_spring""],""module_ids"":[""m062""],""bodies"":[""Mercury"",""Jupiter"",""Venus""]}]"
2962,0930-04-12T12:00:00Z,0930-04-12T12:00:00Z,1,0930-04-12T12:00:00Z,0,0,2,0.2747432589530945,"[{""component_p"":0.006403948646038771,""best_module_id"":""m028"",""best_module_label"":""Venus/Jupiter to Neptune/Mars fork"",""families"":[""f08_1775_apr19""],""module_ids"":[""m028""],""bodies"":[""Venus"",""Jupiter"",""Neptune"",""Mars""]},{""component_p"":0.008294857107102871,""best_module_id"":""m063"",""best_module_label"":""May 22 Mercury\u2013Pluto\u2013Neptune triad"",""families"":[""f15_1918_spring""],""module_ids"":[""m063""],""bodies"":[""Mercury"",""Pluto"",""Neptune""]}]"
2963,0435-06-08T12:00:00Z,0435-06-08T12:00:00Z,1,0435-06-08T12:00:00Z,0,0,2,0.2744147479534149,"[{""component_p"":0.006444497499614954,""best_module_id"":""m008"",""best_module_label"":""Mercury\u2013Venus double node"",""families"":[""f03_2026_feb28""],""module_ids"":[""m008""],""bodies"":[""Mercury"",""Venus""]},{""component_p"":0.00824890285730362,""best_module_id"":""m030"",""best_module_label"":""Pluto\u2013Neptune/Mercury\u2013Mars 0/30/60 core"",""families"":[""f09_1914_jun28""],""module_ids"":[""m030""],""bodies"":[""Pluto"",""Neptune"",""Mercury"",""Mars""]}]"
2964,0780-07-15T12:00:00Z,0780-07-16T12:00:00Z,2,0780-07-15T12:00:00Z,0,0,2,0.2733767330646515,"[{""component_p"":0.005419973749667406,""best_module_id"":""m060"",""best_module_label"":""Apr 5 Venus\u2013Uranus double node"",""families"":[""f15_1918_spring"",""f16_2020_mar11""],""module_ids"":[""m060"",""m070""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.009831642732024193,""best_module_id"":""m017"",""best_module_label"":""Jupiter\u2013Venus\u2013Mercury\u2013Mars 0/30/60/90 ladder"",""families"":[""f06_2025_sep10""],""module_ids"":[""m017""],""bodies"":[""Jupiter"",""Venus"",""Mercury"",""Mars""]}]"
2965,1221-05-30T12:00:00Z,1221-05-31T12:00:00Z,2,1221-05-31T12:00:00Z,0,0,2,0.2719586491584778,"[{""component_p"":0.006397190969437361,""best_module_id"":""m031"",""best_module_label"":""Venus\u2013Uranus opposition gate"",""families"":[""f09_1914_jun28""],""module_ids"":[""m031""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.008357031270861626,""best_module_id"":""m037"",""best_module_label"":""Mercury\u2013Neptune\u2013Mars midpoint"",""families"":[""f10_1978_dec11""],""module_ids"":[""m037""],""bodies"":[""Mercury"",""Neptune"",""Mars""]}]"
2966,0886-03-31T12:00:00Z,0886-03-31T12:00:00Z,1,0886-03-31T12:00:00Z,0,0,2,0.27162620425224304,"[{""component_p"":0.005609199404716492,""best_module_id"":""m030"",""best_module_label"":""Pluto\u2013Neptune/Mercury\u2013Mars 0/30/60 core"",""families"":[""f09_1914_jun28""],""module_ids"":[""m030""],""bodies"":[""Pluto"",""Neptune"",""Mercury"",""Mars""]},{""component_p"":0.009538342244923115,""best_module_id"":""m008"",""best_module_label"":""Mercury\u2013Venus double node"",""families"":[""f03_2026_feb28""],""module_ids"":[""m008""],""bodies"":[""Mercury"",""Venus""]}]"
2967,1230-04-25T12:00:00Z,1230-05-03T12:00:00Z,9,1230-04-29T12:00:00Z,0,0,2,0.27026182413101196,"[{""component_p"":0.006536406930536032,""best_module_id"":""m069"",""best_module_label"":""Saturn\u2013Mercury\u2013Neptune 30/20/50 rail"",""families"":[""f16_2020_mar11""],""module_ids"":[""m069""],""bodies"":[""Saturn"",""Mercury"",""Neptune""]},{""component_p"":0.008211057633161545,""best_module_id"":""m049"",""best_module_label"":""Mars\u2013Venus\u2013Uranus 60/120/180 gate"",""families"":[""f13_1947_nov29""],""module_ids"":[""m049""],""bodies"":[""Mars"",""Venus"",""Uranus""]}]"
2968,0623-09-28T12:00:00Z,0623-10-02T12:00:00Z,5,0623-09-29T12:00:00Z,0,0,2,0.2696352005004883,"[{""component_p"":0.006163361482322216,""best_module_id"":""m054"",""best_module_label"":""Neptune\u2013Uranus\u2013Venus\u2013Mercury nested rail"",""families"":[""f14_2000_mar10""],""module_ids"":[""m054""],""bodies"":[""Neptune"",""Uranus"",""Venus"",""Mercury""]},{""component_p"":0.00872061587870121,""best_module_id"":""m010"",""best_module_label"":""Venus\u2013Mars\u2013Pluto 60/90/150 triad"",""families"":[""f04_2023_oct07""],""module_ids"":[""m010""],""bodies"":[""Venus"",""Mars"",""Pluto""]}]"
2969,0601-05-30T12:00:00Z,0601-05-30T12:00:00Z,1,0601-05-30T12:00:00Z,0,0,2,0.2672719359397888,"[{""component_p"":0.006220129318535328,""best_module_id"":""m070"",""best_module_label"":""Neptune\u2013Uranus/Venus double-node bridge"",""families"":[""f15_1918_spring"",""f16_2020_mar11""],""module_ids"":[""m060"",""m070""],""bodies"":[""Neptune"",""Uranus"",""Venus""]},{""component_p"":0.008688176982104778,""best_module_id"":""m008"",""best_module_label"":""Mercury\u2013Venus double node"",""families"":[""f03_2026_feb28""],""module_ids"":[""m008""],""bodies"":[""Mercury"",""Venus""]}]"
2970,0056-06-26T12:00:00Z,0056-06-26T12:00:00Z,1,0056-06-26T12:00:00Z,0,0,2,0.266883909702301,"[{""component_p"":0.005455115810036659,""best_module_id"":""m016"",""best_module_label"":""Mars\u2013Pluto\u2013Neptune 120+60 partition"",""families"":[""f05_2021_sep11""],""module_ids"":[""m016""],""bodies"":[""Mars"",""Pluto"",""Neptune""]},{""component_p"":0.009915443137288094,""best_module_id"":""m008"",""best_module_label"":""Mercury\u2013Venus double node"",""families"":[""f03_2026_feb28""],""module_ids"":[""m008""],""bodies"":[""Mercury"",""Venus""]}]"
2971,1252-03-02T12:00:00Z,1252-03-03T12:00:00Z,2,1252-03-02T12:00:00Z,0,0,2,0.26683053374290466,"[{""component_p"":0.00551593815907836,""best_module_id"":""m060"",""best_module_label"":""Apr 5 Venus\u2013Uranus double node"",""families"":[""f15_1918_spring""],""module_ids"":[""m060""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.009807313792407513,""best_module_id"":""m028"",""best_module_label"":""Venus/Jupiter to Neptune/Mars fork"",""families"":[""f08_1775_apr19""],""module_ids"":[""m028""],""bodies"":[""Venus"",""Jupiter"",""Neptune"",""Mars""]}]"
2972,0026-10-21T12:00:00Z,0026-10-25T12:00:00Z,5,0026-10-25T12:00:00Z,0,0,2,0.2664412558078766,"[{""component_p"":0.006389081012457609,""best_module_id"":""m001"",""best_module_label"":""Saturn\u2013Mars\u2013Jupiter\u2013Mercury lattice"",""families"":[""f01_2026_sep01""],""module_ids"":[""m001""],""bodies"":[""Saturn"",""Mars"",""Jupiter"",""Mercury""]},{""component_p"":0.008474621921777725,""best_module_id"":""m056"",""best_module_label"":""Pluto\u2013Neptune\u2013Saturn 52.5+97.5=150 closure"",""families"":[""f14_2000_mar10""],""module_ids"":[""m056""],""bodies"":[""Pluto"",""Neptune"",""Saturn""]}]"
2973,0225-10-06T12:00:00Z,0225-10-08T12:00:00Z,3,0225-10-08T12:00:00Z,0,0,2,0.2654065489768982,"[{""component_p"":0.005670022219419479,""best_module_id"":""m032"",""best_module_label"":""Jupiter\u2013Saturn 120 channel"",""families"":[""f09_1914_jun28""],""module_ids"":[""m032""],""bodies"":[""Jupiter"",""Saturn""]},{""component_p"":0.009572132490575314,""best_module_id"":""m026"",""best_module_label"":""Pluto\u2013Mercury\u2013Uranus 60+60=120"",""families"":[""f08_1775_apr19""],""module_ids"":[""m026""],""bodies"":[""Pluto"",""Mercury"",""Uranus""]}]"
